3.0, 4, 64, 0.000130, 126.090783
3.0, 4, 128, 0.000511, 128.267805
3.0, 4, 256, 0.002000, 131.081501
3.0, 4, 512, 0.007945, 131.978349
3.0, 4, 1024, 0.031790, 131.937767
3.0, 4, 2048, 0.137885, 121.675342
3.0, 4, 4096, 0.577642, 116.177218
3.0, 4, 8192, 2.351054, 114.176646
3.0, 4, 2, 0.000012, 1.315860
3.0, 4, 4, 0.000003, 20.648881
3.0, 4, 8, 0.000005, 53.687091
3.0, 4, 16, 0.000011, 93.368854
3.0, 4, 32, 0.000036, 113.773968
3.0, 4, 64, 0.000129, 127.023062
3.0, 4, 128, 0.000504, 130.027392
3.0, 4, 256, 0.001997, 131.269297
3.0, 4, 512, 0.007961, 131.713531
3.0, 4, 1024, 0.031755, 132.082393
3.0, 4, 2048, 0.138180, 121.415645
3.0, 4, 4096, 0.581295, 115.447170
3.0, 4, 8192, 2.331014, 115.158238
3.0, 4, 2, 0.000003, 5.592405
3.0, 4, 4, 0.000004, 15.790321
3.0, 4, 8, 0.000006, 42.949673
3.0, 4, 16, 0.000011, 91.382283
3.0, 4, 32, 0.000035, 116.869858
3.0, 4, 64, 0.000130, 126.090783
3.0, 4, 128, 0.000511, 128.267805
3.0, 4, 256, 0.002004, 130.800812
3.0, 4, 512, 0.007968, 131.599237
3.0, 4, 1024, 0.031916, 131.417369
3.0, 4, 2048, 0.137227, 122.259016
3.0, 4, 4096, 0.576894, 116.327885
3.0, 4, 8192, 2.341850, 114.625382
3.0, 4, 2, 0.000003, 5.592405
3.0, 4, 4, 0.000004, 16.777216
3.0, 4, 8, 0.000006, 42.949673
3.0, 4, 16, 0.000012, 85.899346
3.0, 4, 32, 0.000035, 117.670337
3.0, 4, 64, 0.000130, 126.090783
3.0, 4, 128, 0.000502, 130.521323
3.0, 4, 256, 0.001999, 131.144040
3.0, 4, 512, 0.007948, 131.930841
3.0, 4, 1024, 0.031762, 132.053641
3.0, 4, 2048, 0.138457, 121.172702
3.0, 4, 4096, 0.582086, 115.290273
3.0, 4, 8192, 2.353044, 114.080082
3.0, 4, 2, 0.000004, 4.194304
3.0, 4, 4, 0.000004, 15.790321
3.0, 4, 8, 0.000005, 51.130563
3.0, 4, 16, 0.000012, 84.215045
3.0, 4, 32, 0.000035, 117.670337
3.0, 4, 64, 0.000138, 118.686488
3.0, 4, 128, 0.000511, 128.207979
3.0, 4, 256, 0.002000, 131.065875
3.0, 4, 512, 0.007962, 131.697754
3.0, 4, 1024, 0.031734, 132.170712
3.0, 4, 2048, 0.137916, 121.647998
3.0, 4, 4096, 0.581150, 115.475966
3.0, 4, 8192, 2.330900, 115.163869
3.0, 4, 2, 0.000003, 5.162220
3.0, 4, 4, 0.000003, 22.369621
3.0, 4, 8, 0.000005, 51.130563
3.0, 4, 16, 0.000011, 93.368854
3.0, 4, 32, 0.000036, 113.773968
3.0, 4, 64, 0.000129, 127.023062
3.0, 4, 128, 0.000502, 130.521323
3.0, 4, 256, 0.001998, 131.206638
3.0, 4, 512, 0.007965, 131.646507
3.0, 4, 1024, 0.031788, 131.945684
3.0, 4, 2048, 0.136958, 122.499089
3.0, 4, 4096, 0.578922, 115.920383
3.0, 4, 8192, 2.336077, 114.908652
3.0, 4, 100, 0.000318, 125.766237
3.0, 4, 100, 0.000310, 128.956311
3.0, 4, 100, 0.000318, 125.860585
3.0, 4, 100, 0.000318, 125.766237
3.0, 4, 100, 0.000318, 125.860585
3.0, 4, 100, 0.000309, 129.453827
3.0, 4, 100, 0.000309, 129.453827
3.0, 4, 1100, 0.036665, 132.005276
3.0, 4, 1100, 0.036658, 132.031032
3.0, 4, 1100, 0.036614, 132.190085
3.0, 4, 1100, 0.036693, 131.905779
3.0, 4, 1100, 0.036685, 131.934069
3.0, 4, 1100, 0.036679, 131.956367
3.0, 4, 1100, 0.036658, 132.031032
3.0, 4, 2100, 0.144445, 122.122656
3.0, 4, 2100, 0.145231, 121.461664
3.0, 4, 2100, 0.146160, 120.689748
3.0, 4, 2100, 0.144629, 121.967239
3.0, 4, 2100, 0.144389, 122.169842
3.0, 4, 2100, 0.144911, 121.729847
3.0, 4, 2100, 0.146271, 120.598076
3.0, 4, 3100, 0.327774, 117.275911
3.0, 4, 3100, 0.327053, 117.534527
3.0, 4, 3100, 0.325705, 118.020976
3.0, 4, 3100, 0.326941, 117.574726
3.0, 4, 3100, 0.326796, 117.626879
3.0, 4, 3100, 0.326800, 117.625420
3.0, 4, 3100, 0.326348, 117.788435
3.0, 4, 4100, 0.580992, 115.733094
3.0, 4, 4100, 0.582681, 115.397631
3.0, 4, 4100, 0.585642, 114.814197
3.0, 4, 4100, 0.583080, 115.318642
3.0, 4, 4100, 0.577467, 116.439561
3.0, 4, 4100, 0.578218, 116.288324
3.0, 4, 4100, 0.576674, 116.599676
